Name,Electricity_kWh,Car_km,Short_Haul_Flights,Long_Haul_Flights,Electricity_Emissions_kg,Car_Emissions_kg,Flight_Emissions_kg,Total_Emissions_kg,Total_Emissions_tons
User_231,6563.679124791539,22295.7959619481,4,1,3117.747584275981,4280.7928246940355,880,8278.540408970017,8.278540408970017
User_232,4518.459651736344,1444.2850793506034,1,0,2146.2683345747632,277.3027352353159,110,2533.5710698100793,2.5335710698100793
User_233,5038.327192384513,27086.849855759618,1,3,2393.2054163826438,5200.675172305847,1430,9023.880588688491,9.023880588688492
User_234,4447.623856732047,25567.916231735442,1,3,2112.6213319477224,4909.039916493205,1430,8451.661248440927,8.451661248440926
User_235,2366.7009145863112,20034.140496792195,0,2,1124.1829344284977,3846.5549753841015,880,5850.737909812599,5.850737909812599
User_236,6057.164806830538,17796.64710322153,3,0,2877.153283244505,3416.956243818534,330,6624.109527063039,6.624109527063039
User_237,2965.4065370859907,26769.074944189568,2,1,1408.5681051158456,5139.662389284397,660,7208.230494400243,7.208230494400243
User_238,1170.211765020177,5559.905385861433,1,0,555.8505883845841,1067.5018340853953,110,1733.3524224699795,1.7333524224699794
User_239,5518.3060713501745,2369.0748657248582,3,0,2621.1953838913328,454.8623742191728,330,3406.0577581105053,3.406057758110505
User_240,2239.774755849343,7185.305097286143,4,1,1063.8930090284377,1379.5785786789395,880,3323.4715877073772,3.323471587707377
User_241,7583.2100904704,23837.34836100571,0,0,3602.02479297344,4576.770885313096,0,8178.795678286537,8.178795678286537
User_242,7677.500039018111,1040.1080017944996,3,1,3646.8125185336025,199.70073634454394,770,4616.513254878147,4.6165132548781465
User_243,7404.05073154314,17484.205052504687,1,0,3516.9240974829913,3356.9673700809,110,6983.891467563892,6.9838914675638915
User_244,3591.110901788111,29863.1254857393,2,2,1705.7776783493525,5733.720093261945,1100,8539.497771611299,8.539497771611298
User_245,1108.196315702072,25670.882815126184,1,0,526.3932499584843,4928.809500504228,110,5565.202750462712,5.565202750462712
User_246,7498.229938114077,15643.370671307684,1,0,3561.6592206041864,3003.5271688910757,110,6675.186389495262,6.675186389495262
User_247,3997.2890382212004,1909.2272785992702,3,0,1898.71229315507,366.5716374910599,330,2595.28393064613,2.59528393064613
User_248,7766.583733305687,24941.205431571296,2,0,3689.1272733202013,4788.711442861689,220,8697.83871618189,8.69783871618189
User_249,7745.33983962477,17969.355245316317,2,2,3679.0364238217658,3450.116207100733,1100,8229.1526309225,8.2291526309225
User_250,6971.06618827152,3447.989911787005,0,0,3311.256439428972,662.014063063105,0,3973.270502492077,3.973270502492077
User_251,3061.1422444871,2815.718544700686,1,0,1454.0425661313725,540.6179605825317,110,2104.6605267139043,2.1046605267139045
User_252,3695.684100213477,27288.80458309777,1,0,1755.4499476014014,5239.450479954772,110,7104.900427556174,7.104900427556173
User_253,6957.956700617999,20076.007888142354,2,0,3305.0294327935494,3854.593514523332,220,7379.622947316881,7.379622947316881
User_254,3218.4540360939436,24878.603979502666,3,2,1528.7656671446232,4776.691964064512,1210,7515.457631209135,7.515457631209135
User_255,2186.4492268026474,26369.36700846802,3,1,1038.5633827312574,5062.91846562586,770,6871.481848357118,6.871481848357118
User_256,4897.6088372084505,17153.170561449668,2,1,2326.3641976740137,3293.408747798336,660,6279.77294547235,6.2797729454723505
User_257,7553.083419125467,15523.390552651239,0,0,3587.714624084597,2980.4909861090377,0,6568.205610193634,6.568205610193634
User_258,5872.208576724811,12912.822309629706,2,1,2789.299073944285,2479.2618834489035,660,5928.560957393189,5.928560957393189
User_259,4990.428190625555,9508.397633733579,0,1,2370.4533905471385,1825.612345676847,440,4636.065736223985,4.636065736223985
User_260,1680.2354563953797,13037.878825761352,2,0,798.1118417878054,2503.27273454618,220,3521.384576333985,3.521384576333985
User_261,5305.050586894188,23216.38967190469,3,0,2519.8990287747392,4457.5468170057,330,7307.445845780439,7.307445845780439
User_262,7930.376950729843,18057.702930453946,1,0,3766.9290515966754,3467.078962647158,110,7344.008014243833,7.344008014243832
User_263,1980.588106655668,26775.69869864538,3,1,940.7793506614423,5140.934150139913,770,6851.713500801356,6.851713500801355
User_264,4628.3075665461565,13301.400431375632,1,1,2198.4460941094244,2553.8688828241216,550,5302.314976933546,5.302314976933546
User_265,7141.611503495688,18212.68736156262,0,1,3392.2654641604518,3496.8359734200235,440,7329.101437580475,7.3291014375804755
User_266,6185.380324279431,18939.22659275966,3,1,2938.0556540327298,3636.3315058098547,770,7344.387159842585,7.344387159842585
User_267,5879.1101869668755,17750.914869189764,0,0,2792.5773388092657,3408.175654884435,0,6200.752993693701,6.200752993693701
User_268,5917.388587909765,21079.01319256549,2,0,2810.7595792571383,4047.170532972574,220,7077.930112229713,7.077930112229713
User_269,3516.438058538286,7123.004051244188,2,0,1670.3080778056858,1367.6167778388842,220,3257.92485564457,3.25792485564457
User_270,3055.1429098514536,15370.91332637372,4,0,1451.1928821794404,2951.215358663754,440,4842.408240843195,4.842408240843195
User_271,6665.528088349595,3126.74408425043,3,1,3166.1258419660576,600.3348641760826,770,4536.46070614214,4.53646070614214
User_272,6670.793762754265,11535.339829344377,2,0,3168.6270373082757,2214.7852472341206,220,5603.412284542396,5.603412284542396
User_273,7069.506230060726,14630.012058637933,2,1,3358.015459278845,2808.962315258483,660,6826.9777745373285,6.826977774537329
User_274,7392.683867895299,19566.727786364176,3,0,3511.524837250267,3756.8117349819217,330,7598.336572232189,7.5983365722321885
User_275,4579.396792026564,28515.931577586107,2,0,2175.213476212618,5475.058862896532,220,7870.27233910915,7.8702723391091505
User_276,4510.614062810397,18019.531996450674,2,1,2142.5416798349383,3459.7501433185294,660,6262.291823153468,6.262291823153467
User_277,6588.066252767426,22307.817485296793,0,0,3129.331470064527,4283.100957176985,0,7412.4324272415115,7.412432427241511
User_278,5549.747515444356,15187.981784856083,2,0,2636.130069836069,2916.0925026923683,220,5772.222572528437,5.772222572528437
User_279,5913.768140803923,19023.12094128994,1,1,2809.0398668818634,3652.4392207276687,550,7011.479087609532,7.0114790876095325
User_280,6570.548686052707,2127.9664840132027,2,1,3121.0106258750357,408.5695649305349,660,4189.580190805571,4.189580190805571
User_281,7230.037392722964,7631.747425255409,2,0,3434.2677615434077,1465.2955056490387,220,5119.563267192447,5.119563267192447
User_282,3365.9660979607506,10855.59279615416,2,0,1598.8338965313565,2084.273816861599,220,3903.1077133929552,3.9031077133929553
User_283,3629.080668479608,14174.800650195408,2,0,1723.8133175278138,2721.5617248375183,220,4665.375042365332,4.665375042365332
User_284,1657.8735788860831,1369.462365071512,2,0,787.4899499708895,262.9367740937303,220,1270.4267240646197,1.2704267240646197
User_285,5047.960986973218,4200.72292659953,2,0,2397.781468812278,806.5388019071098,220,3424.3202707193877,3.4243202707193876
User_286,1251.5959165771947,8304.429233739173,1,0,594.5080603741675,1594.450412877921,110,2298.9584732520884,2.2989584732520885
User_287,4259.186126927221,29145.98072703152,2,1,2023.11341029043,5596.0282995900525,660,8279.141709880481,8.27914170988048
User_288,4798.512442953037,9940.410213091523,4,1,2279.2934104026926,1908.5587609135725,880,5067.852171316265,5.067852171316265
User_289,3005.788764897991,14461.231743362476,0,0,1427.7496633265455,2776.5564947255953,0,4204.306158052141,4.204306158052141
User_290,5135.832823983075,5882.931382151788,0,0,2439.520591391961,1129.5228253731434,0,3569.043416765104,3.5690434167651044
User_291,1213.501749573346,18323.402132273048,1,0,576.4133310473393,3518.093209396425,110,4204.506540443765,4.204506540443765
User_292,1261.437321244501,8420.49646547923,0,0,599.1827275911379,1616.735321372012,0,2215.91804896315,2.21591804896315
User_293,6758.203924617608,6209.777353152804,3,0,3210.146864193364,1192.2772518053384,330,4732.424115998702,4.732424115998702
User_294,3521.33448987884,15497.178853379372,0,2,1672.6338826924489,2975.4583398488394,880,5528.092222541289,5.5280922225412885
User_295,1889.4235885631933,165.17397481262464,0,2,897.4762045675168,31.71340316402393,880,1809.1896077315407,1.8091896077315408
User_296,4655.702820383631,229.9209794767598,3,1,2211.4588396822246,44.144828059537886,770,3025.6036677417624,3.025603667741762
User_297,6389.9548716902755,6572.064273055733,1,0,3035.2285640528808,1261.8363404267006,110,4407.064904479581,4.407064904479581
User_298,2510.747192477902,1101.6408750246342,2,0,1192.6049164270034,211.51504800472978,220,1624.1199644317333,1.6241199644317332
User_299,5360.233330733002,3240.7726239207414,0,0,2546.1108320981757,622.2283437927823,0,3168.339175890958,3.168339175890958
User_300,1597.432254956376,10165.819480162549,0,0,758.7803211042785,1951.8373401912095,0,2710.617661295488,2.7106176612954878
User_301,1361.772048180254,24077.570387394386,2,0,646.8417228856206,4622.893514379723,220,5489.735237265343,5.489735237265343
User_302,4719.482420977036,17161.459301079027,0,3,2241.754149964092,3295.0001858071732,1320,6856.754335771266,6.8567543357712655
User_303,4784.445851270746,15380.031778692492,0,1,2272.611779353604,2952.966101508958,440,5665.577880862562,5.665577880862562
User_304,5462.009310487446,8804.66469624365,2,0,2594.4544224815368,1690.4956216787807,220,4504.950044160318,4.504950044160318
User_305,6082.639336058631,27952.611582984493,2,0,2889.2536846278495,5366.901423933023,220,8476.155108560872,8.47615510856087
User_306,7830.964556237742,11910.45123711575,2,1,3719.7081642129274,2286.806637526224,660,6666.514801739151,6.666514801739151
User_307,4614.102438108367,2612.783003873145,3,1,2191.6986581014744,501.65433674364385,770,3463.3529948451182,3.4633529948451183
User_308,3260.695310588722,18511.99548353404,2,0,1548.8302725296428,3554.3031328385355,220,5323.1334053681785,5.3231334053681785
User_309,6566.3033633809255,3415.1518042980424,3,1,3118.9940976059393,655.7091464252242,770,4544.703244031163,4.544703244031163
User_310,2895.8257588345195,10356.694284050762,2,0,1375.5172354463966,1988.4853025377463,220,3584.0025379841427,3.5840025379841425
User_311,4072.799944939453,15222.358161534266,1,0,1934.5799738462401,2922.692767014579,110,4967.272740860819,4.967272740860819
User_312,1549.1946693958616,26226.675740555274,3,0,735.8674679630342,5035.521742186613,330,6101.389210149647,6.101389210149646
User_313,1177.4552039082025,14806.39741020356,1,1,559.2912218563962,2842.8283027590837,550,3952.11952461548,3.9521195246154797
User_314,7738.538902745476,21067.762980949927,1,0,3675.805978804101,4045.010492342386,110,7830.816471146487,7.830816471146487
User_315,6851.860843585441,29784.50516997211,0,0,3254.6339007030842,5718.624992634645,0,8973.25889333773,8.97325889333773
User_316,5871.819442655886,3944.6735969394485,1,1,2789.1142352615457,757.3773306123742,550,4096.49156587392,4.0964915658739205
User_317,3862.670610899889,8241.945765585586,1,1,1834.7685401774472,1582.4535869924325,550,3967.22212716988,3.96722212716988
User_318,2213.0602404959204,11837.282267929391,3,0,1051.203614235562,2272.758195442443,330,3653.961809678005,3.653961809678005
User_319,2095.0592986976026,12654.84535616494,0,1,995.1531668813611,2429.7303083836687,440,3864.88347526503,3.86488347526503
User_320,2751.700287152167,12330.632257966374,1,0,1307.0576363972793,2367.4813935295438,110,3784.539029926823,3.784539029926823
User_321,4844.586652942843,27228.330076696646,1,0,2301.17866014785,5227.839374725756,110,7639.018034873607,7.639018034873606
User_322,6002.171458900436,21420.979334005693,1,2,2851.031442977707,4112.828032129093,990,7953.859475106799,7.9538594751068
User_323,5621.381637024119,18237.156422721113,1,0,2670.1562775864563,3501.534033162454,110,6281.690310748911,6.28169031074891
User_324,2959.5372786216,9281.181535883463,1,1,1405.78020734526,1781.986854889625,550,3737.767062234885,3.737767062234885
User_325,7684.056964642358,24713.71152663884,0,1,3649.92705820512,4745.032613114658,440,8834.959671319777,8.834959671319776
User_326,6165.278416870379,28651.81534454967,1,1,2928.50724801343,5501.148546153537,550,8979.655794166967,8.979655794166968
User_327,4880.478367579804,24635.948476506797,2,0,2318.2272246004068,4730.102107489305,220,7268.329332089712,7.268329332089712
User_328,5282.045223640465,46.95315574418713,2,2,2508.971481229221,9.015005902883928,1100,3617.9864871321047,3.6179864871321046
User_329,3937.2004369945294,19092.041105502212,0,0,1870.1702075724013,3665.671892256425,0,5535.842099828827,5.535842099828827
User_330,2734.1169265081026,1534.0614432630218,1,1,1298.7055400913487,294.5397971065002,550,2143.245337197849,2.143245337197849
User_331,3491.808750558831,7728.216610011656,6,2,1658.6091565154447,1483.817589122238,1540,4682.426745637683,4.682426745637683
User_332,6304.922773250584,1785.7410104331507,1,3,2994.8383172940275,342.86227400316494,1430,4767.700591297193,4.767700591297193
User_333,1100.754420408291,18113.863588481632,1,1,522.8583496939382,3477.8618089884735,550,4550.720158682412,4.550720158682412
User_334,1812.5084835484136,20597.697404778202,1,0,860.9415296854964,3954.757901717415,110,4925.699431402912,4.925699431402911
User_335,1322.0184941522693,3434.6291419771537,1,1,627.9587847223279,659.4487952596136,550,1837.4075799819416,1.8374075799819416
User_336,1285.101616232791,11515.166491349384,1,0,610.4232677105757,2210.911966339082,110,2931.3352340496576,2.9313352340496577
User_337,6988.2240880770505,13687.09526866626,3,2,3319.406441836599,2627.922291583922,1210,7157.328733420521,7.1573287334205205
User_338,5925.605015660166,11071.590652827497,1,1,2814.662382438579,2125.7454053428796,550,5490.407787781458,5.490407787781458
User_339,4319.216803611276,3630.7500145557915,1,0,2051.627981715356,697.104002794712,110,2858.731984510068,2.858731984510068
User_340,1684.8391245570103,12568.433705624262,0,1,800.2985841645799,2413.1392714798585,440,3653.4378556444385,3.6534378556444387
User_341,4441.311125817827,22535.341434252543,3,0,2109.6227847634677,4326.785555376488,330,6766.408340139957,6.766408340139956
User_342,4314.302395463959,2130.229935997664,0,0,2049.2936378453805,409.0041477115515,0,2458.297785556932,2.458297785556932
User_343,2212.4130893701063,2405.4004224571036,0,0,1050.8962174508003,461.8368811117639,0,1512.7330985625642,1.5127330985625642
User_344,4036.9615446658113,10643.138755079526,2,0,1917.5567337162602,2043.482640975269,220,4181.039374691529,4.181039374691529
User_345,3789.5331407816143,28251.771348567752,1,2,1800.0282418712668,5424.3400989250085,990,8214.368340796274,8.214368340796275
User_346,5310.950686365515,20057.179401687423,3,1,2522.7015760236195,3850.9784451239852,770,7143.680021147605,7.143680021147604
User_347,5445.655556073507,20360.098700176943,1,0,2586.6863891349158,3909.138950433973,110,6605.825339568889,6.605825339568889
User_348,1317.1280684043118,10857.59972513595,0,1,625.635832492048,2084.6591472261025,440,3150.2949797181504,3.1502949797181503
User_349,3622.2883023852987,17809.823736256152,5,0,1720.5869436330167,3419.486157361181,550,5690.073100994197,5.690073100994197
User_350,5381.019409999654,303.93552083230134,1,1,2555.9842197498356,58.35561999980186,550,3164.3398397496376,3.1643398397496374
User_351,4521.953810060613,19082.881392286265,2,1,2147.928059778791,3663.913227318963,660,6471.841287097754,6.471841287097754
User_352,6995.428888318256,27398.6084272871,2,0,3322.8287219511717,5260.532818039123,220,8803.361539990296,8.803361539990295
User_353,5610.855421332615,18377.204050344575,0,0,2665.156325132992,3528.4231776661586,0,6193.579502799151,6.1935795027991505
User_354,2140.5409895700077,26210.95780399035,0,0,1016.7569700457536,5032.503898366147,0,6049.2608684119,6.0492608684119
User_355,1493.981231803009,21719.191663982816,1,0,709.6410851064293,4170.084799484701,110,4989.72588459113,4.98972588459113
User_356,5496.93494744421,3616.7524921107074,3,0,2611.0441000359997,694.4164784852559,330,3635.4605785212557,3.6354605785212555
